x,y,z,pid,camid,color
13.5406275,3.0921214,,540,4,#FECB52
13.507966,3.057552,,540,4,#FECB52
13.506718,3.0543082,,540,4,#FECB52
13.50237,3.0514488,,540,4,#FECB52
13.496507,3.0435781,,540,4,#FECB52
13.490122,3.0370007,,540,4,#FECB52
13.492043,3.039416,,540,4,#FECB52
13.47207,3.0303967,,540,4,#FECB52
13.501209,3.0582817,,540,4,#FECB52
13.478536,3.033194,,540,4,#FECB52
13.473695,3.0304255,,540,4,#FECB52
13.476976,3.0315874,,540,4,#FECB52
13.476797,3.0337842,,540,4,#FECB52
13.47864,3.0349634,,540,4,#FECB52
-5.8557515,4.979697,,540,5,#FECB52
-5.8682537,4.991626,,540,5,#FECB52
-5.8964124,5.021464,,540,5,#FECB52
-5.902793,5.028988,,540,5,#FECB52
-5.908234,5.0322366,,540,5,#FECB52
-5.918633,5.038015,,540,5,#FECB52
-5.9136147,5.0385313,,540,5,#FECB52
-5.916957,5.041692,,540,5,#FECB52
-5.934447,5.05964,,540,5,#FECB52
-5.95076,5.0759954,,540,5,#FECB52
-5.960582,5.0856485,,540,5,#FECB52
-6.0370445,5.1659493,,540,5,#FECB52
-6.0405827,5.168176,,540,5,#FECB52
-6.0441403,5.168714,,540,5,#FECB52
-6.040372,5.1705894,,540,5,#FECB52
-6.060076,5.186938,,540,5,#FECB52
-6.043423,5.1726327,,540,5,#FECB52
-6.040856,5.1715183,,540,5,#FECB52
-6.0350294,5.1625853,,540,5,#FECB52
-6.03642,5.1655817,,540,5,#FECB52
-6.0304937,5.1598587,,540,5,#FECB52
-5.9810452,5.1045675,,540,5,#FECB52
-5.980879,5.1046414,,540,5,#FECB52
-5.9741483,5.097798,,540,5,#FECB52
-5.9699044,5.093035,,540,5,#FECB52
6.021741,-12.991398,,540,6,#FECB52
6.0265203,-12.99369,,540,6,#FECB52
6.02803,-12.996058,,540,6,#FECB52
6.0299773,-12.997899,,540,6,#FECB52
6.0384946,-13.005595,,540,6,#FECB52
6.0343814,-13.001444,,540,6,#FECB52
6.0570593,-13.023266,,540,6,#FECB52
6.037788,-13.004552,,540,6,#FECB52
6.007727,-12.976595,,540,6,#FECB52
5.9846444,-12.953761,,540,6,#FECB52
5.9849534,-12.954848,,540,6,#FECB52
6.041391,-13.010046,,540,6,#FECB52
6.0136967,-12.982817,,540,6,#FECB52
6.0122337,-12.981949,,540,6,#FECB52
6.0097036,-12.979488,,540,6,#FECB52
5.98553,-12.957174,,540,6,#FECB52
5.9821405,-12.950802,,540,6,#FECB52
5.9795303,-12.950065,,540,6,#FECB52
5.982626,-12.952877,,540,6,#FECB52
5.9815493,-12.950895,,540,6,#FECB52
5.9679656,-12.93918,,540,6,#FECB52
5.989055,-12.96014,,540,6,#FECB52
5.957762,-12.926818,,540,6,#FECB52
5.9744477,-12.945395,,540,6,#FECB52
5.9822774,-12.952022,,540,6,#FECB52
9.797812,-2.371084,,540,7,#FECB52
9.763451,-2.3302717,,540,7,#FECB52
9.8026495,-2.3700757,,540,7,#FECB52
9.812199,-2.391501,,540,7,#FECB52
9.782063,-2.3554287,,540,7,#FECB52
9.823563,-2.4043312,,540,7,#FECB52
9.822304,-2.402991,,540,7,#FECB52
9.816198,-2.4034293,,540,7,#FECB52
9.828544,-2.4114795,,540,7,#FECB52
9.829287,-2.4112363,,540,7,#FECB52
9.875399,-2.4698017,,540,7,#FECB52
9.894261,-2.490863,,540,7,#FECB52
9.872395,-2.464178,,540,7,#FECB52
9.880734,-2.4695814,,540,7,#FECB52
9.870068,-2.4749694,,540,7,#FECB52
9.873803,-2.469201,,540,7,#FECB52
9.883862,-2.465921,,540,7,#FECB52
9.876126,-2.47699,,540,7,#FECB52
9.861303,-2.4903793,,540,7,#FECB52
9.872975,-2.4663067,,540,7,#FECB52
9.858704,-2.4501169,,540,7,#FECB52
9.890346,-2.4793031,,540,7,#FECB52
9.888614,-2.480146,,540,7,#FECB52
9.888901,-2.4805114,,540,7,#FECB52
9.891626,-2.4843287,,540,7,#FECB52
4.9286523,2.3879585,,540,8,#FECB52
4.9204183,2.3911417,,540,8,#FECB52
4.918718,2.39389,,540,8,#FECB52
4.9201365,2.4048197,,540,8,#FECB52
4.924792,2.3967886,,540,8,#FECB52
4.9168167,2.4077506,,540,8,#FECB52
4.925018,2.4027052,,540,8,#FECB52
4.916487,2.3982248,,540,8,#FECB52
4.9179063,2.4009633,,540,8,#FECB52
4.9213285,2.3985128,,540,8,#FECB52
5.046126,2.304113,,540,8,#FECB52
5.0517154,2.2997522,,540,8,#FECB52
5.0294967,2.3186483,,540,8,#FECB52
5.0405765,2.3079576,,540,8,#FECB52
5.043537,2.309381,,540,8,#FECB52
4.9161334,2.399149,,540,8,#FECB52
4.9163413,2.4015176,,540,8,#FECB52
4.917377,2.3992095,,540,8,#FECB52
4.919998,2.398443,,540,8,#FECB52
4.9210243,2.396473,,540,8,#FECB52
5.0762367,2.2757025,,540,8,#FECB52
5.0437675,2.3045757,,540,8,#FECB52
5.053829,2.2960274,,540,8,#FECB52
5.0426283,2.3061986,,540,8,#FECB52
5.0482965,2.3033025,,540,8,#FECB52
13.372145,1.3864576,,542,1,#636EFA
13.366855,1.379782,,542,1,#636EFA
13.376314,1.3927767,,542,1,#636EFA
13.394632,1.408978,,542,1,#636EFA
13.417361,1.4337816,,542,1,#636EFA
13.412661,1.4261397,,542,1,#636EFA
13.402032,1.4198135,,542,1,#636EFA
13.401574,1.4175614,,542,1,#636EFA
13.399704,1.4159813,,542,1,#636EFA
13.400113,1.417429,,542,1,#636EFA
13.405062,1.4217165,,542,1,#636EFA
13.436488,1.4522253,,542,1,#636EFA
13.440439,1.4575756,,542,1,#636EFA
13.415871,1.4315675,,542,1,#636EFA
13.483294,1.5029348,,542,1,#636EFA
13.502191,1.5223441,,542,1,#636EFA
13.483532,1.506162,,542,1,#636EFA
13.48385,1.5055614,,542,1,#636EFA
13.473278,1.5170038,,542,1,#636EFA
13.483972,1.5057302,,542,1,#636EFA
13.484722,1.504458,,542,1,#636EFA
13.481607,1.5034809,,542,1,#636EFA
13.478844,1.5020517,,542,1,#636EFA
13.479393,1.503,,542,1,#636EFA
13.478903,1.5000732,,542,1,#636EFA
13.651806,4.415327,,542,2,#636EFA
13.653795,4.417252,,542,2,#636EFA
13.672911,4.4315825,,542,2,#636EFA
13.655663,4.416904,,542,2,#636EFA
13.630115,4.393761,,542,2,#636EFA
13.650535,4.4134364,,542,2,#636EFA
13.677487,4.438972,,542,2,#636EFA
13.680754,4.4386215,,542,2,#636EFA
13.725697,4.481813,,542,2,#636EFA
13.738128,4.492088,,542,2,#636EFA
13.755244,4.509869,,542,2,#636EFA
13.7766905,4.531563,,542,2,#636EFA
13.798803,4.547142,,542,2,#636EFA
13.825683,4.580534,,542,2,#636EFA
13.826015,4.5789194,,542,2,#636EFA
13.827287,4.581654,,542,2,#636EFA
13.824867,4.575601,,542,2,#636EFA
13.821631,4.5735393,,542,2,#636EFA
13.814193,4.565603,,542,2,#636EFA
13.811222,4.564004,,542,2,#636EFA
13.831756,4.5871553,,542,2,#636EFA
13.831001,4.585001,,542,2,#636EFA
13.824059,4.576126,,542,2,#636EFA
13.823287,4.575869,,542,2,#636EFA
13.8221245,4.573709,,542,2,#636EFA
10.077244,6.906253,,542,4,#636EFA
10.077399,6.9021754,,542,4,#636EFA
10.078898,6.907265,,542,4,#636EFA
10.07717,6.9086866,,542,4,#636EFA
10.079178,6.907294,,542,4,#636EFA
10.079486,6.9074554,,542,4,#636EFA
10.086009,6.9131184,,542,4,#636EFA
10.081151,6.907662,,542,4,#636EFA
10.092423,6.9215403,,542,4,#636EFA
10.077222,6.902237,,542,4,#636EFA
10.06928,6.8943076,,542,4,#636EFA
10.072169,6.894926,,542,4,#636EFA
10.052923,6.8764143,,542,4,#636EFA
10.069769,6.89451,,542,4,#636EFA
10.0722,6.8969593,,542,4,#636EFA
10.071696,6.894657,,542,4,#636EFA
10.071743,6.8971457,,542,4,#636EFA
10.07084,6.8963146,,542,4,#636EFA
20.05162,2.182234,,542,4,#636EFA
20.051725,2.1822143,,542,4,#636EFA
20.051529,2.1823266,,542,4,#636EFA
20.052488,2.1823869,,542,4,#636EFA
20.051624,2.1824253,,542,4,#636EFA
20.05274,2.1857736,,542,4,#636EFA
20.051634,2.1824257,,542,4,#636EFA
2.7368913,-9.517976,,542,5,#636EFA
2.7118614,-9.54067,,542,5,#636EFA
2.733709,-9.515034,,542,5,#636EFA
2.7326436,-9.518431,,542,5,#636EFA
2.7251356,-9.525575,,542,5,#636EFA
2.7178893,-9.539187,,542,5,#636EFA
2.7331605,-9.525486,,542,5,#636EFA
2.7276926,-9.53354,,542,5,#636EFA
2.7680159,-9.492995,,542,5,#636EFA
2.7369952,-9.527739,,542,5,#636EFA
2.7359424,-9.52547,,542,5,#636EFA
2.770544,-9.502619,,542,5,#636EFA
2.7355988,-9.528444,,542,5,#636EFA
2.7180107,-9.556345,,542,5,#636EFA
2.8296478,-9.460663,,542,5,#636EFA
2.8277974,-9.46211,,542,5,#636EFA
2.8381999,-9.453813,,542,5,#636EFA
2.8389943,-9.453636,,542,5,#636EFA
2.8463583,-9.447072,,542,5,#636EFA
2.8432963,-9.448385,,542,5,#636EFA
2.8463037,-9.445696,,542,5,#636EFA
2.8457196,-9.445521,,542,5,#636EFA
2.848619,-9.443432,,542,5,#636EFA
2.849181,-9.444333,,542,5,#636EFA
2.8697891,-9.423607,,542,5,#636EFA
1.6955179,-6.7159276,,542,6,#636EFA
1.6765206,-6.6979136,,542,6,#636EFA
1.672683,-6.694933,,542,6,#636EFA
1.6474379,-6.669926,,542,6,#636EFA
1.6539112,-6.67776,,542,6,#636EFA
1.6615409,-6.6847587,,542,6,#636EFA
1.6434066,-6.6683807,,542,6,#636EFA
1.5851232,-6.6160603,,542,6,#636EFA
1.5790769,-6.60682,,542,6,#636EFA
1.524119,-6.557248,,542,6,#636EFA
1.5279559,-6.5566535,,542,6,#636EFA
1.5167402,-6.5493474,,542,6,#636EFA
1.5230036,-6.55618,,542,6,#636EFA
1.5141342,-6.5463305,,542,6,#636EFA
1.5119705,-6.544864,,542,6,#636EFA
1.5125165,-6.544458,,542,6,#636EFA
1.4888488,-6.522748,,542,6,#636EFA
1.4733342,-6.5035834,,542,6,#636EFA
1.4749815,-6.5047493,,542,6,#636EFA
1.4834937,-6.514761,,542,6,#636EFA
1.4616276,-6.4943166,,542,6,#636EFA
1.4620224,-6.4947667,,542,6,#636EFA
1.4619168,-6.492735,,542,6,#636EFA
1.4628594,-6.49338,,542,6,#636EFA
1.4639336,-6.4924517,,542,6,#636EFA
-4.1069098,-10.638426,,542,7,#636EFA
-4.1286445,-10.616428,,542,7,#636EFA
-4.128353,-10.617371,,542,7,#636EFA
-4.105304,-10.6404085,,542,7,#636EFA
-4.1356544,-10.610792,,542,7,#636EFA
-4.150578,-10.594764,,542,7,#636EFA
-4.163753,-10.579409,,542,7,#636EFA
-4.1598024,-10.584281,,542,7,#636EFA
-4.172101,-10.572516,,542,7,#636EFA
-4.171208,-10.574794,,542,7,#636EFA
-4.1692777,-10.573892,,542,7,#636EFA
-4.172559,-10.570592,,542,7,#636EFA
-4.1501064,-10.593233,,542,7,#636EFA
-4.1712723,-10.572908,,542,7,#636EFA
-4.1607723,-10.58297,,542,7,#636EFA
-4.15818,-10.586348,,542,7,#636EFA
-4.1514897,-10.59286,,542,7,#636EFA
-4.1793895,-10.562831,,542,7,#636EFA
-4.1897974,-10.552359,,542,7,#636EFA
-4.1924615,-10.550264,,542,7,#636EFA
-4.1933837,-10.549692,,542,7,#636EFA
-4.1902876,-10.552016,,542,7,#636EFA
-4.189986,-10.552368,,542,7,#636EFA
-4.188635,-10.553997,,542,7,#636EFA
-4.1887107,-10.553951,,542,7,#636EFA
2.5648062,4.387135,,542,8,#636EFA
2.565485,4.3886523,,542,8,#636EFA
2.5682342,4.3984637,,542,8,#636EFA
2.5683446,4.3928514,,542,8,#636EFA
2.5731134,4.400831,,542,8,#636EFA
2.529474,4.357681,,542,8,#636EFA
2.5849066,4.4232783,,542,8,#636EFA
2.5636814,4.397783,,542,8,#636EFA
2.6027114,4.4394603,,542,8,#636EFA
2.6319299,4.469713,,542,8,#636EFA
2.5832253,4.419295,,542,8,#636EFA
2.5930383,4.459908,,542,8,#636EFA
2.5906863,4.423767,,542,8,#636EFA
2.6010897,4.440527,,542,8,#636EFA
2.6172187,4.4522805,,542,8,#636EFA
2.6142244,4.4542937,,542,8,#636EFA
2.6135662,4.455936,,542,8,#636EFA
2.663096,4.491611,,542,8,#636EFA
2.6505105,4.479141,,542,8,#636EFA
2.6540413,4.4837255,,542,8,#636EFA
2.6965268,4.520308,,542,8,#636EFA
2.6876495,4.5142326,,542,8,#636EFA
2.7148817,4.537277,,542,8,#636EFA
2.6942177,4.5186057,,542,8,#636EFA
2.706782,4.531455,,542,8,#636EFA
2.0450015,5.7203174,,544,1,#EF553B
2.0489883,5.7263865,,544,1,#EF553B
2.047748,5.7282314,,544,1,#EF553B
2.0518367,5.724559,,544,1,#EF553B
2.0430303,5.724079,,544,1,#EF553B
2.0908427,5.7635016,,544,1,#EF553B
2.047461,5.7213855,,544,1,#EF553B
2.052934,5.7164,,544,1,#EF553B
2.0475428,5.720271,,544,1,#EF553B
2.0526865,5.723199,,544,1,#EF553B
2.0482767,5.7241263,,544,1,#EF553B
2.0528977,5.7245226,,544,1,#EF553B
2.0478592,5.726182,,544,1,#EF553B
2.0489743,5.7270856,,544,1,#EF553B
2.0479617,5.7274857,,544,1,#EF553B
2.0482357,5.7316413,,544,1,#EF553B
2.0468736,5.731063,,544,1,#EF553B
2.050157,5.7283807,,544,1,#EF553B
2.0556643,5.719797,,544,1,#EF553B
2.0690172,5.719139,,544,1,#EF553B
2.0670185,5.7190037,,544,1,#EF553B
2.0669513,5.7202215,,544,1,#EF553B
2.0597262,5.7288265,,544,1,#EF553B
2.0614178,5.7253957,,544,1,#EF553B
2.0592575,5.7269225,,544,1,#EF553B
8.604959,-6.891077,,544,2,#EF553B
8.553235,-6.841822,,544,2,#EF553B
8.546969,-6.8303924,,544,2,#EF553B
8.545069,-6.83508,,544,2,#EF553B
8.54874,-6.838791,,544,2,#EF553B
8.55145,-6.841348,,544,2,#EF553B
8.513013,-6.8035593,,544,2,#EF553B
8.565814,-6.857535,,544,2,#EF553B
8.596382,-6.886739,,544,2,#EF553B
8.628478,-6.9158363,,544,2,#EF553B
8.630566,-6.92236,,544,2,#EF553B
8.607971,-6.9011097,,544,2,#EF553B
8.623312,-6.9143243,,544,2,#EF553B
8.690463,-6.9823256,,544,2,#EF553B
8.648425,-6.942128,,544,2,#EF553B
8.667383,-6.9621043,,544,2,#EF553B
8.653339,-6.9480953,,544,2,#EF553B
8.664499,-6.958345,,544,2,#EF553B
8.686606,-6.982257,,544,2,#EF553B
8.677096,-6.9723473,,544,2,#EF553B
8.670441,-6.964247,,544,2,#EF553B
8.663077,-6.957457,,544,2,#EF553B
8.66912,-6.961815,,544,2,#EF553B
8.672016,-6.96489,,544,2,#EF553B
8.660278,-6.952848,,544,2,#EF553B
8.725899,8.101531,,544,3,#EF553B
8.734217,8.1082,,544,3,#EF553B
8.72306,8.097571,,544,3,#EF553B
8.722005,8.105724,,544,3,#EF553B
8.726825,8.104707,,544,3,#EF553B
8.735593,8.115975,,544,3,#EF553B
8.732961,8.112126,,544,3,#EF553B
8.728233,8.113851,,544,3,#EF553B
8.725991,8.114564,,544,3,#EF553B
8.714615,8.122238,,544,3,#EF553B
8.727791,8.1135645,,544,3,#EF553B
8.724146,8.112831,,544,3,#EF553B
8.738459,8.118673,,544,3,#EF553B
8.729862,8.112844,,544,3,#EF553B
8.735717,8.11866,,544,3,#EF553B
8.733477,8.115274,,544,3,#EF553B
8.738707,8.121821,,544,3,#EF553B
8.771244,8.150885,,544,3,#EF553B
8.760836,8.136601,,544,3,#EF553B
8.744569,8.122645,,544,3,#EF553B
8.722195,8.109158,,544,3,#EF553B
8.724456,8.112093,,544,3,#EF553B
8.722464,8.113539,,544,3,#EF553B
8.721518,8.113589,,544,3,#EF553B
8.720216,8.122171,,544,3,#EF553B
-3.6100729,0.38845903,,544,5,#EF553B
-3.601064,0.38689297,,544,5,#EF553B
-3.5945456,0.38218954,,544,5,#EF553B
-3.593489,0.38240424,,544,5,#EF553B
-3.6028116,0.39050975,,544,5,#EF553B
-3.5950608,0.3832706,,544,5,#EF553B
-3.593777,0.38396272,,544,5,#EF553B
-3.6958282,0.47232884,,544,5,#EF553B
-3.6628263,0.4247012,,544,5,#EF553B
-3.6875787,0.46641928,,544,5,#EF553B
-3.693965,0.4813815,,544,5,#EF553B
-3.6912205,0.47799042,,544,5,#EF553B
-3.6976714,0.47870952,,544,5,#EF553B
-3.6854918,0.464318,,544,5,#EF553B
-3.6859956,0.46314138,,544,5,#EF553B
-3.6869414,0.4630989,,544,5,#EF553B
-3.687747,0.46439317,,544,5,#EF553B
-3.6907754,0.46657643,,544,5,#EF553B
-3.6871216,0.46641785,,544,5,#EF553B
-3.6846647,0.4625913,,544,5,#EF553B
-3.6816409,0.46122518,,544,5,#EF553B
-3.698614,0.47988406,,544,5,#EF553B
-3.6943526,0.47939417,,544,5,#EF553B
-3.69284,0.46977723,,544,5,#EF553B
-3.6975663,0.47676077,,544,5,#EF553B
7.910327,10.964558,,544,6,#EF553B
7.8906364,10.941778,,544,6,#EF553B
7.921116,10.980765,,544,6,#EF553B
7.951629,11.007667,,544,6,#EF553B
7.929228,10.989047,,544,6,#EF553B
7.8968782,10.951864,,544,6,#EF553B
7.9244537,10.980866,,544,6,#EF553B
7.9302573,10.985099,,544,6,#EF553B
7.874203,10.928822,,544,6,#EF553B
7.9819326,11.04162,,544,6,#EF553B
7.945159,11.006959,,544,6,#EF553B
7.997381,11.068379,,544,6,#EF553B
8.005031,11.065336,,544,6,#EF553B
8.004167,11.063911,,544,6,#EF553B
8.035638,11.102215,,544,6,#EF553B
8.008534,11.071448,,544,6,#EF553B
8.003196,11.0640545,,544,6,#EF553B
8.030485,11.079611,,544,6,#EF553B
8.032394,11.045316,,544,6,#EF553B
8.012849,11.053809,,544,6,#EF553B
8.00575,11.047707,,544,6,#EF553B
7.9996676,11.044105,,544,6,#EF553B
7.988996,11.033622,,544,6,#EF553B
8.000881,11.042686,,544,6,#EF553B
7.987574,11.033011,,544,6,#EF553B
9.073705,3.7512345,,544,7,#EF553B
9.0659075,3.7156096,,544,7,#EF553B
9.061292,3.7435648,,544,7,#EF553B
9.053274,3.738065,,544,7,#EF553B
9.013441,3.7002869,,544,7,#EF553B
9.057177,3.7397854,,544,7,#EF553B
9.058266,3.7415736,,544,7,#EF553B
9.070999,3.7533336,,544,7,#EF553B
9.074439,3.7565968,,544,7,#EF553B
9.10495,3.785036,,544,7,#EF553B
9.144276,3.813993,,544,7,#EF553B
9.179744,3.8486187,,544,7,#EF553B
9.174276,3.8431673,,544,7,#EF553B
9.172723,3.8424459,,544,7,#EF553B
9.208825,3.8775969,,544,7,#EF553B
9.170811,3.840355,,544,7,#EF553B
9.173494,3.8395543,,544,7,#EF553B
9.169585,3.8387225,,544,7,#EF553B
9.1748705,3.844074,,544,7,#EF553B
9.173202,3.843422,,544,7,#EF553B
9.177483,3.847433,,544,7,#EF553B
9.193706,3.860963,,544,7,#EF553B
9.189899,3.8525515,,544,7,#EF553B
9.184235,3.853582,,544,7,#EF553B
9.180885,3.849663,,544,7,#EF553B
9.029405,9.925077,,544,8,#EF553B
9.057646,9.960566,,544,8,#EF553B
9.047196,9.948045,,544,8,#EF553B
9.049681,9.952584,,544,8,#EF553B
9.048135,9.94922,,544,8,#EF553B
9.0614195,9.964632,,544,8,#EF553B
9.066317,9.9704275,,544,8,#EF553B
9.06252,9.966783,,544,8,#EF553B
9.087431,9.992211,,544,8,#EF553B
9.100758,10.004441,,544,8,#EF553B
9.045776,9.948001,,544,8,#EF553B
9.034351,9.93706,,544,8,#EF553B
9.009589,9.910698,,544,8,#EF553B
9.006476,9.907759,,544,8,#EF553B
9.008746,9.908546,,544,8,#EF553B
8.984721,9.885405,,544,8,#EF553B
9.0036,9.906815,,544,8,#EF553B
9.001734,9.903202,,544,8,#EF553B
9.004326,9.908252,,544,8,#EF553B
8.964381,9.866526,,544,8,#EF553B
9.0041275,9.905364,,544,8,#EF553B
9.007482,9.905052,,544,8,#EF553B
9.004792,9.906973,,544,8,#EF553B
9.005895,9.910139,,544,8,#EF553B
9.004801,9.909563,,544,8,#EF553B
1.0518011,7.2659774,,546,2,#00CC96
1.048405,7.2640405,,546,2,#00CC96
1.0505232,7.2666864,,546,2,#00CC96
1.0498173,7.266741,,546,2,#00CC96
1.048184,7.2632995,,546,2,#00CC96
1.0505885,7.2666264,,546,2,#00CC96
1.0435635,7.260133,,546,2,#00CC96
1.068637,7.281277,,546,2,#00CC96
1.0771747,7.290881,,546,2,#00CC96
1.0859786,7.298921,,546,2,#00CC96
1.090425,7.301523,,546,2,#00CC96
1.1080642,7.3186054,,546,2,#00CC96
1.0961243,7.3070307,,546,2,#00CC96
1.147262,7.356495,,546,2,#00CC96
1.1468047,7.356278,,546,2,#00CC96
1.1665671,7.3772182,,546,2,#00CC96
1.1654884,7.374606,,546,2,#00CC96
1.1701144,7.380543,,546,2,#00CC96
1.1671381,7.3810897,,546,2,#00CC96
1.169815,7.3805366,,546,2,#00CC96
1.1802771,7.389916,,546,2,#00CC96
1.2126274,7.4240565,,546,2,#00CC96
1.1741595,7.384408,,546,2,#00CC96
1.1747065,7.384264,,546,2,#00CC96
1.1768048,7.3862777,,546,2,#00CC96
3.6929107,-5.917464,,546,4,#00CC96
3.695821,-5.9228363,,546,4,#00CC96
3.6995814,-5.9254513,,546,4,#00CC96
3.6903489,-5.9095473,,546,4,#00CC96
3.6903417,-5.9135647,,546,4,#00CC96
3.6839392,-5.902478,,546,4,#00CC96
3.6662538,-5.8846993,,546,4,#00CC96
3.6799376,-5.8975434,,546,4,#00CC96
3.6256385,-5.8404326,,546,4,#00CC96
3.6790345,-5.8925385,,546,4,#00CC96
3.6657999,-5.879924,,546,4,#00CC96
3.6280456,-5.8390565,,546,4,#00CC96
3.6220672,-5.8353305,,546,4,#00CC96
3.5989506,-5.815651,,546,4,#00CC96
3.6044552,-5.8201003,,546,4,#00CC96
3.5686185,-5.784929,,546,4,#00CC96
3.5628998,-5.7742577,,546,4,#00CC96
3.5701284,-5.7869163,,546,4,#00CC96
3.5715446,-5.7889223,,546,4,#00CC96
3.5578291,-5.773513,,546,4,#00CC96
3.55569,-5.7732673,,546,4,#00CC96
3.519169,-5.736995,,546,4,#00CC96
3.5396762,-5.7560678,,546,4,#00CC96
3.5432146,-5.7600875,,546,4,#00CC96
3.5537586,-5.7711873,,546,4,#00CC96
-5.8640614,-2.8145921,,546,7,#00CC96
-5.8644085,-2.8186753,,546,7,#00CC96
-5.8786416,-2.8286045,,546,7,#00CC96
-5.87076,-2.821157,,546,7,#00CC96
-5.8923254,-2.8437228,,546,7,#00CC96
-5.8760448,-2.8261914,,546,7,#00CC96
-5.9026384,-2.856595,,546,7,#00CC96
-5.904647,-2.8564827,,546,7,#00CC96
-5.9146457,-2.866782,,546,7,#00CC96
-5.9323835,-2.8864381,,546,7,#00CC96
-5.9359164,-2.8914375,,546,7,#00CC96
-5.9792414,-2.9355738,,546,7,#00CC96
-5.974006,-2.9273999,,546,7,#00CC96
-5.9482327,-2.9086802,,546,7,#00CC96
-5.9522896,-2.9108143,,546,7,#00CC96
-5.9369116,-2.8960397,,546,7,#00CC96
-5.947748,-2.9067392,,546,7,#00CC96
-5.9467745,-2.9052026,,546,7,#00CC96
-6.025993,-3.0155895,,546,7,#00CC96
-6.0313277,-3.0225024,,546,7,#00CC96
-6.032001,-3.022886,,546,7,#00CC96
-6.031472,-3.0231183,,546,7,#00CC96
-6.031377,-3.0221887,,546,7,#00CC96
-6.0330243,-3.0239942,,546,7,#00CC96
-6.0335064,-3.0220132,,546,7,#00CC96
-4.8642597,3.614903,,546,8,#00CC96
-4.8670607,3.616768,,546,8,#00CC96
-4.868592,3.6143653,,546,8,#00CC96
-4.8667345,3.609705,,546,8,#00CC96
-4.8706613,3.612009,,546,8,#00CC96
-4.8680825,3.6721787,,546,8,#00CC96
-4.881275,3.653032,,546,8,#00CC96
-4.8776917,3.6276715,,546,8,#00CC96
-4.874944,3.6172488,,546,8,#00CC96
-4.8812666,3.6243212,,546,8,#00CC96
-4.8813477,3.6652446,,546,8,#00CC96
-4.863148,3.646737,,546,8,#00CC96
-4.8788652,3.6583002,,546,8,#00CC96
-4.8784075,3.6530907,,546,8,#00CC96
-4.887356,3.6536598,,546,8,#00CC96
-4.882092,3.627336,,546,8,#00CC96
-4.874636,3.6315038,,546,8,#00CC96
-4.8739324,3.6305735,,546,8,#00CC96
-4.869357,3.6579742,,546,8,#00CC96
-4.8575068,3.6855674,,546,8,#00CC96
-4.863174,3.6862118,,546,8,#00CC96
-4.908671,3.6475332,,546,8,#00CC96
-4.86144,3.7025115,,546,8,#00CC96
-4.853911,3.6880782,,546,8,#00CC96
-4.8735766,3.682264,,546,8,#00CC96
-3.8793674,4.7209406,,548,1,#AB63FA
-3.8683274,4.7249618,,548,1,#AB63FA
-3.8658695,4.732376,,548,1,#AB63FA
-3.863339,4.7312784,,548,1,#AB63FA
-3.8426929,4.7118692,,548,1,#AB63FA
-3.8428488,4.7528925,,548,1,#AB63FA
-3.8557105,4.7497,,548,1,#AB63FA
-3.8579738,4.766654,,548,1,#AB63FA
-3.8333235,4.7401733,,548,1,#AB63FA
-3.8522284,4.7656474,,548,1,#AB63FA
-3.8292177,4.7434087,,548,1,#AB63FA
-3.8522089,4.769315,,548,1,#AB63FA
-3.8583093,4.7773676,,548,1,#AB63FA
-3.8699493,4.7875896,,548,1,#AB63FA
-3.8457909,4.77288,,548,1,#AB63FA
-3.8828855,4.808497,,548,1,#AB63FA
-3.9016738,4.834132,,548,1,#AB63FA
-3.9084156,4.8398213,,548,1,#AB63FA
-3.911725,4.843442,,548,1,#AB63FA
-3.932715,4.8740783,,548,1,#AB63FA
-3.9213,4.8518987,,548,1,#AB63FA
-3.9185374,4.851382,,548,1,#AB63FA
-3.9183533,4.848709,,548,1,#AB63FA
-3.9188569,4.8416333,,548,1,#AB63FA
-3.9131286,4.84587,,548,1,#AB63FA
0.0087773455,-4.172116,,548,2,#AB63FA
0.012178329,-4.1730876,,548,2,#AB63FA
0.0119413985,-4.1745963,,548,2,#AB63FA
0.065166004,-4.2284904,,548,2,#AB63FA
0.019975737,-4.186756,,548,2,#AB63FA
0.0197304,-4.185495,,548,2,#AB63FA
0.016056236,-4.1846156,,548,2,#AB63FA
0.01264862,-4.180511,,548,2,#AB63FA
0.023389714,-4.194065,,548,2,#AB63FA
0.03237875,-4.201868,,548,2,#AB63FA
0.061156914,-4.2342267,,548,2,#AB63FA
0.037351333,-4.2083306,,548,2,#AB63FA
0.008788081,-4.1793194,,548,2,#AB63FA
0.006610608,-4.1744995,,548,2,#AB63FA
0.0058765756,-4.176408,,548,2,#AB63FA
0.008994048,-4.1781025,,548,2,#AB63FA
0.00051017094,-4.1721687,,548,2,#AB63FA
0.004921081,-4.1711993,,548,2,#AB63FA
0.0039767236,-4.1652184,,548,2,#AB63FA
0.0014015674,-4.1687984,,548,2,#AB63FA
-0.00037669434,-4.167182,,548,2,#AB63FA
0.00024408136,-4.166085,,548,2,#AB63FA
0.002170358,-4.169468,,548,2,#AB63FA
0.00017266387,-4.1673183,,548,2,#AB63FA
0.00010138918,-4.1663656,,548,2,#AB63FA
-0.92123014,2.3488197,,548,3,#AB63FA
-0.9186783,2.3543155,,548,3,#AB63FA
-0.9190693,2.3499515,,548,3,#AB63FA
